split,image,label,source_sample,source_image,source_kind,source_confidence,bbox_xyxy,bbox_yolo,angle,scale_x,scale_y,shear,tx,ty
train,images/train/low_conf_typical_09_01.jpg,labels/train/low_conf_typical_09_01.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"222.66,196.11,460.00,677.30",0 0.740416 0.426470 0.514830 0.469909,-3.7661,0.9713,0.9645,0.9436,3.8271,-24.3148
train,images/train/low_conf_typical_09_02.jpg,labels/train/low_conf_typical_09_02.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"225.55,231.79,460.00,727.17",0 0.743542 0.468244 0.508577 0.483774,1.7195,1.0455,1.007,-2.6771,-1.6697,8.9189
train,images/train/low_conf_typical_09_03.jpg,labels/train/low_conf_typical_09_03.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"234.72,189.00,460.00,699.50",0 0.753494 0.433837 0.488673 0.498543,0.353,0.9989,1.0474,2.0787,1.8243,-21.3509
train,images/train/low_conf_typical_09_04.jpg,labels/train/low_conf_typical_09_04.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"237.28,252.13,460.00,727.22",0 0.756273 0.478199 0.483115 0.463962,-1.9129,1.0045,0.9635,0.8715,8.7192,25.0434
train,images/train/low_conf_typical_09_05.jpg,labels/train/low_conf_typical_09_05.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"236.82,194.45,460.00,681.85",0 0.755774 0.427878 0.484114 0.475977,-1.1579,0.9842,0.9947,1.7715,9.6561,-26.7196
train,images/train/low_conf_typical_09_06.jpg,labels/train/low_conf_typical_09_06.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"227.73,210.20,460.00,697.90",0 0.745916 0.443407 0.503830 0.476275,-3.5771,1.0298,0.9769,0.4599,5.2231,-6.3219
train,images/train/low_conf_typical_09_07.jpg,labels/train/low_conf_typical_09_07.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"241.72,203.91,460.00,693.35",0 0.761088 0.438117 0.473486 0.477966,1.5984,0.9748,0.995,0.4901,3.8275,-21.8914
train,images/train/low_conf_typical_09_08.jpg,labels/train/low_conf_typical_09_08.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"214.17,191.94,460.00,710.61",0 0.731202 0.440698 0.533258 0.506521,-5.2233,0.9808,1.0331,1.0972,5.1961,-3.7059
train,images/train/low_conf_typical_09_09.jpg,labels/train/low_conf_typical_09_09.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"214.42,223.51,460.00,739.58",0 0.731475 0.470258 0.532712 0.503972,4.5452,1.0621,1.0276,-0.2976,-11.0789,5.4374
train,images/train/low_conf_typical_09_10.jpg,labels/train/low_conf_typical_09_10.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"245.75,238.24,460.00,729.30",0 0.765453 0.472429 0.464755 0.479551,2.7866,0.9791,0.9872,3.5345,7.7192,10.5111
train,images/train/low_conf_typical_09_11.jpg,labels/train/low_conf_typical_09_11.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"259.57,205.91,460.00,695.75",0 0.780449 0.440263 0.434763 0.478367,0.4925,0.9564,1.0042,0.2346,18.9712,-16.9756
train,images/train/low_conf_typical_09_12.jpg,labels/train/low_conf_typical_09_12.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"216.44,203.80,458.20,682.88",0 0.731717 0.432953 0.524417 0.467851,-4.0405,1.0358,0.9528,-2.1251,-16.7605,-16.946
train,images/train/low_conf_typical_09_13.jpg,labels/train/low_conf_typical_09_13.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"210.53,244.33,460.00,729.87",0 0.727251 0.475683 0.541159 0.474157,-1.8248,0.9688,0.9874,3.2522,-5.9029,23.1635
train,images/train/low_conf_typical_09_14.jpg,labels/train/low_conf_typical_09_14.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"214.15,241.44,444.99,703.77",0 0.714907 0.461532 0.500745 0.451496,-0.7613,0.9611,0.946,1.7783,-15.3232,4.7037
train,images/train/low_conf_typical_09_15.jpg,labels/train/low_conf_typical_09_15.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"236.50,209.67,457.64,723.47",0 0.752861 0.455637 0.479702 0.501758,-4.1522,0.9476,1.0257,-2.5259,3.5202,9.0575
train,images/train/low_conf_typical_09_16.jpg,labels/train/low_conf_typical_09_16.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"213.69,185.18,449.05,693.47",0 0.718803 0.429028 0.510547 0.496371,-1.0258,0.9823,1.037,-3.3279,-19.8455,-23.8408
train,images/train/low_conf_typical_09_17.jpg,labels/train/low_conf_typical_09_17.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"190.80,219.16,460.00,745.42",0 0.705857 0.470987 0.583948 0.513921,5.3887,0.9677,1.0524,-3.4236,-18.799,6.1781
train,images/train/low_conf_typical_09_18.jpg,labels/train/low_conf_typical_09_18.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"242.47,191.52,453.60,700.16",0 0.754960 0.435391 0.457981 0.496717,-2.4761,0.9501,1.0268,-2.8483,2.378,-14.9293
train,images/train/low_conf_typical_09_19.jpg,labels/train/low_conf_typical_09_19.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"238.29,179.63,460.00,695.33",0 0.757360 0.427228 0.480942 0.503614,-0.0047,0.9657,1.0611,2.9914,12.675,-26.76
train,images/train/low_conf_typical_09_20.jpg,labels/train/low_conf_typical_09_20.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"192.41,194.01,453.00,718.75",0 0.700011 0.445684 0.565251 0.512448,-2.4777,0.955,1.0647,3.2397,-18.4609,-2.8733
train,images/train/low_conf_typical_09_21.jpg,labels/train/low_conf_typical_09_21.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"234.32,209.24,460.00,713.67",0 0.753063 0.450641 0.489536 0.492609,5.1626,1.0357,0.9952,3.0281,-0.6886,-17.0031
train,images/train/low_conf_typical_09_22.jpg,labels/train/low_conf_typical_09_22.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"201.35,211.62,460.00,708.62",0 0.717294 0.449340 0.561073 0.485352,5.4505,0.9401,0.9901,-1.9451,-14.6695,-18.4734
train,images/train/low_conf_typical_09_23.jpg,labels/train/low_conf_typical_09_23.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"217.42,221.79,460.00,719.47",0 0.734733 0.459596 0.526196 0.486015,5.4676,0.9758,0.9926,-3.607,6.8122,-8.4282
train,images/train/low_conf_typical_09_24.jpg,labels/train/low_conf_typical_09_24.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"246.38,240.06,460.00,715.72",0 0.766141 0.466691 0.463380 0.464518,1.3508,1.0153,0.9694,-2.8627,18.3293,6.5532
train,images/train/low_conf_typical_09_25.jpg,labels/train/low_conf_typical_09_25.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"223.01,234.91,460.00,711.25",0 0.740793 0.461992 0.514077 0.465171,4.1079,0.9512,0.9544,-2.1177,2.1058,-4.4413
train,images/train/low_conf_typical_09_26.jpg,labels/train/low_conf_typical_09_26.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"226.29,190.35,460.00,705.40",0 0.744349 0.437379 0.506964 0.502973,2.614,1.0316,1.0385,1.3912,-11.6717,-23.0811
train,images/train/low_conf_typical_09_27.jpg,labels/train/low_conf_typical_09_27.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"222.66,228.10,460.00,740.84",0 0.740409 0.473115 0.514844 0.500723,-3.03,1.0455,1.0339,2.4988,8.8666,25.512
train,images/train/low_conf_typical_09_28.jpg,labels/train/low_conf_typical_09_28.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"234.82,224.66,460.00,684.91",0 0.753597 0.444125 0.488468 0.449455,0.3932,0.9765,0.9443,-3.0175,4.2258,-15.5476
train,images/train/low_conf_typical_09_29.jpg,labels/train/low_conf_typical_09_29.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"211.48,237.37,457.87,714.14",0 0.725980 0.464602 0.534462 0.465598,0.1668,0.9994,0.9799,-3.1412,-19.298,7.487
train,images/train/low_conf_typical_09_30.jpg,labels/train/low_conf_typical_09_30.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"238.98,218.44,460.00,749.13",0 0.758117 0.472447 0.479428 0.518259,-3.2398,1.0032,1.0654,-2.6037,0.375,26.6353
train,images/train/low_conf_typical_09_31.jpg,labels/train/low_conf_typical_09_31.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"228.04,257.17,460.00,748.15",0 0.746245 0.490880 0.503172 0.479470,3.3837,1.0582,0.9873,-3.4155,8.5744,27.298
train,images/train/low_conf_typical_09_32.jpg,labels/train/low_conf_typical_09_32.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"233.99,232.33,460.00,754.36",0 0.752697 0.481786 0.490268 0.509793,3.9089,0.9454,1.0472,0.2369,5.9191,20.5795
train,images/train/low_conf_typical_09_33.jpg,labels/train/low_conf_typical_09_33.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"242.97,202.02,460.00,689.90",0 0.762437 0.435505 0.470788 0.476442,1.0577,0.9444,0.9952,3.0588,11.6308,-23.3321
train,images/train/low_conf_typical_09_34.jpg,labels/train/low_conf_typical_09_34.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"209.02,208.05,446.09,706.64",0 0.710529 0.446623 0.514262 0.486908,-5.3323,0.9845,0.9847,-2.652,-19.4805,0.7234
train,images/train/low_conf_typical_09_35.jpg,labels/train/low_conf_typical_09_35.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"228.25,233.80,460.00,729.98",0 0.746478 0.470597 0.502705 0.484555,-5.3828,1.0284,0.9758,-3.7476,-5.9849,25.5517
train,images/train/low_conf_typical_09_36.jpg,labels/train/low_conf_typical_09_36.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"240.60,245.75,460.00,745.99",0 0.759875 0.484248 0.475911 0.488523,3.5948,1.0672,1.004,-2.608,19.3574,20.7354
train,images/train/low_conf_typical_09_37.jpg,labels/train/low_conf_typical_09_37.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"242.74,255.92,460.00,755.44",0 0.762193 0.493825 0.471276 0.487814,5.4666,1.0203,0.9872,0.7775,16.5424,26.1967
train,images/train/low_conf_typical_09_38.jpg,labels/train/low_conf_typical_09_38.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"218.60,215.87,460.00,724.02",0 0.736005 0.458934 0.523651 0.496238,-2.8543,1.0301,1.0238,0.1165,-8.4526,10.166
train,images/train/low_conf_typical_09_39.jpg,labels/train/low_conf_typical_09_39.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"218.34,221.87,460.00,706.19",0 0.735724 0.453158 0.524214 0.472970,1.1869,0.9543,0.9889,-2.8474,-9.3419,-5.9144
train,images/train/low_conf_typical_09_40.jpg,labels/train/low_conf_typical_09_40.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"230.24,223.60,460.00,725.42",0 0.748628 0.463387 0.498405 0.490063,-0.8475,0.9448,1.0254,-3.7154,-0.9487,10.3806
train,images/train/low_conf_typical_09_41.jpg,labels/train/low_conf_typical_09_41.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"230.69,251.75,460.00,728.28",0 0.749118 0.478529 0.497425 0.465356,4.9089,0.9937,0.9425,2.2254,-2.4548,10.1233
train,images/train/low_conf_typical_09_42.jpg,labels/train/low_conf_typical_09_42.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"238.67,222.92,460.00,736.64",0 0.757771 0.468537 0.480119 0.501680,3.7326,0.94,1.0315,0.1166,10.2591,6.7035
train,images/train/low_conf_typical_09_43.jpg,labels/train/low_conf_typical_09_43.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"251.28,220.26,460.00,709.75",0 0.771458 0.454105 0.452745 0.478011,0.4413,0.9855,1.0038,-0.1974,11.6668,-2.7464
train,images/train/low_conf_typical_09_44.jpg,labels/train/low_conf_typical_09_44.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"218.82,173.57,460.00,704.20",0 0.736244 0.428598 0.523173 0.518199,-4.6564,1.0331,1.0564,-0.7313,-2.6959,-15.5356
train,images/train/low_conf_typical_09_45.jpg,labels/train/low_conf_typical_09_45.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"227.73,188.43,449.54,708.37",0 0.734564 0.437891 0.481161 0.507754,2.1994,0.9818,1.0526,1.4199,-11.2197,-20.7804
train,images/train/low_conf_typical_09_46.jpg,labels/train/low_conf_typical_09_46.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"242.29,204.92,460.00,686.49",0 0.761700 0.435259 0.472262 0.470292,0.8196,1.0166,0.9842,0.958,0.7826,-23.7585
train,images/train/low_conf_typical_09_47.jpg,labels/train/low_conf_typical_09_47.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"250.46,217.43,460.00,731.85",0 0.770565 0.463516 0.454532 0.502371,4.2506,1.0293,1.0237,2.4615,14.4904,-0.5055
train,images/train/low_conf_typical_09_48.jpg,labels/train/low_conf_typical_09_48.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"217.77,220.93,460.00,708.59",0 0.735108 0.453866 0.525445 0.476231,1.6591,1.0098,0.9921,-2.8281,-8.9515,-6.2185
train,images/train/low_conf_typical_09_49.jpg,labels/train/low_conf_typical_09_49.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"253.80,209.18,460.00,710.41",0 0.774183 0.449017 0.447295 0.489481,-2.2553,1.0685,1.0116,-2.1982,11.3087,-1.5614
train,images/train/low_conf_typical_09_50.jpg,labels/train/low_conf_typical_09_50.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"201.76,214.27,460.00,690.99",0 0.717746 0.442022 0.560169 0.465542,-4.9641,0.9843,0.9496,2.4375,-4.7531,-6.6503
train,images/train/low_conf_typical_09_51.jpg,labels/train/low_conf_typical_09_51.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"234.10,222.81,460.00,699.18",0 0.752819 0.450192 0.490023 0.465205,2.0317,0.9968,0.9653,-0.6707,1.1547,-11.8873
train,images/train/low_conf_typical_09_52.jpg,labels/train/low_conf_typical_09_52.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"228.65,203.71,460.00,689.57",0 0.746906 0.436172 0.501849 0.474478,-5.36,0.992,0.9644,1.4174,19.5781,-11.039
train,images/train/low_conf_typical_09_53.jpg,labels/train/low_conf_typical_09_53.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"250.16,264.44,460.00,730.64",0 0.770236 0.485879 0.455190 0.455277,1.5337,0.9563,0.9485,-1.0197,17.0318,25.0909
train,images/train/low_conf_typical_09_54.jpg,labels/train/low_conf_typical_09_54.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"212.65,237.41,460.00,722.96",0 0.729557 0.468927 0.536547 0.474169,-2.8112,1.0659,0.9766,-0.0518,-16.55,18.4053
train,images/train/low_conf_typical_09_55.jpg,labels/train/low_conf_typical_09_55.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"230.59,226.96,460.00,701.61",0 0.749008 0.453405 0.497645 0.463531,-0.8866,0.9855,0.9707,3.0909,8.1741,-2.2278
train,images/train/low_conf_typical_09_56.jpg,labels/train/low_conf_typical_09_56.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"238.25,224.63,460.00,731.74",0 0.757323 0.466976 0.481016 0.495218,2.3082,1.0561,1.0267,-2.2701,11.8566,7.1286
train,images/train/low_conf_typical_09_57.jpg,labels/train/low_conf_typical_09_57.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"251.25,249.63,460.00,734.41",0 0.771421 0.480485 0.452820 0.473418,-0.4963,1.018,0.9933,-1.8478,13.6847,25.7915
val,images/val/low_conf_typical_09_58.jpg,labels/val/low_conf_typical_09_58.txt,9,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-e3f8af7281b7.jpg,manual-no-detection,0.0,"207.48,206.29,454.42,690.64",0 0.717899 0.437955 0.535661 0.473005,2.0668,0.9451,0.9836,-2.7404,-17.5404,-23.5015
train,images/train/low_conf_typical_10_01.jpg,labels/train/low_conf_typical_10_01.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"44.60,151.21,375.11,641.86",0 0.455214 0.387241 0.716927 0.479151,1.2266,1.036,1.0134,-1.3567,-16.7917,17.4009
train,images/train/low_conf_typical_10_02.jpg,labels/train/low_conf_typical_10_02.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"44.10,151.88,401.08,634.89",0 0.482840 0.384168 0.774364 0.471693,5.0113,1.0298,0.9601,-1.4018,-12.2182,7.2697
train,images/train/low_conf_typical_10_03.jpg,labels/train/low_conf_typical_10_03.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"52.51,150.01,376.73,634.48",0 0.465555 0.383051 0.703310 0.473119,0.6823,1.0427,1.0054,2.2931,-2.269,12.1221
train,images/train/low_conf_typical_10_04.jpg,labels/train/low_conf_typical_10_04.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"53.06,147.70,368.80,626.60",0 0.457548 0.378077 0.684904 0.467675,-4.8001,0.9442,0.9555,-0.3616,-0.9449,-0.8063
train,images/train/low_conf_typical_10_05.jpg,labels/train/low_conf_typical_10_05.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"66.18,145.16,398.32,635.68",0 0.503796 0.381272 0.720493 0.479020,-1.6044,1.0612,1.0082,0.3007,16.2186,10.144
train,images/train/low_conf_typical_10_06.jpg,labels/train/low_conf_typical_10_06.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"43.57,156.27,375.24,625.02",0 0.454243 0.381490 0.719474 0.457759,3.2924,1.0297,0.9453,0.0785,-18.2702,2.8417
train,images/train/low_conf_typical_10_07.jpg,labels/train/low_conf_typical_10_07.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"74.44,161.06,394.68,647.59",0 0.508810 0.394849 0.694669 0.475130,2.9121,0.9531,0.9903,-1.5208,3.0737,22.1697
train,images/train/low_conf_typical_10_08.jpg,labels/train/low_conf_typical_10_08.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"61.41,148.81,367.21,642.97",0 0.464871 0.386614 0.663342 0.482579,-0.5784,0.9994,1.0273,-1.5095,-8.8879,18.4021
train,images/train/low_conf_typical_10_09.jpg,labels/train/low_conf_typical_10_09.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"71.34,136.39,415.83,654.18",0 0.528393 0.386019 0.747265 0.505654,3.1257,1.0152,1.052,-1.7116,11.0925,21.193
train,images/train/low_conf_typical_10_10.jpg,labels/train/low_conf_typical_10_10.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"55.32,127.25,380.56,612.01",0 0.472761 0.360967 0.705504 0.473403,-4.9633,1.0564,0.9557,-3.509,0.6244,-17.8481
train,images/train/low_conf_typical_10_11.jpg,labels/train/low_conf_typical_10_11.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"45.42,150.04,411.22,633.66",0 0.495277 0.382664 0.793503 0.472286,2.1734,1.0586,0.99,-3.9471,-5.9891,9.4913
train,images/train/low_conf_typical_10_12.jpg,labels/train/low_conf_typical_10_12.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"59.83,126.78,348.30,595.35",0 0.442654 0.352602 0.625750 0.457595,2.0073,0.9646,0.9585,2.1567,-16.9509,-24.9559
train,images/train/low_conf_typical_10_13.jpg,labels/train/low_conf_typical_10_13.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"93.45,95.34,388.12,601.60",0 0.522301 0.340300 0.639198 0.494392,-1.229,0.9522,1.0456,-2.4857,16.3178,-26.6507
train,images/train/low_conf_typical_10_14.jpg,labels/train/low_conf_typical_10_14.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"38.12,168.28,367.97,643.34",0 0.440438 0.396300 0.715505 0.463927,-1.0347,0.9822,0.984,3.4919,-7.9358,22.3888
train,images/train/low_conf_typical_10_15.jpg,labels/train/low_conf_typical_10_15.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"78.37,140.18,410.02,652.09",0 0.529706 0.386849 0.719422 0.499910,2.4934,1.0013,1.0458,-1.3537,14.0027,21.2819
train,images/train/low_conf_typical_10_16.jpg,labels/train/low_conf_typical_10_16.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"44.49,179.38,393.79,641.30",0 0.475352 0.400723 0.757705 0.451096,1.755,1.0203,0.9494,-3.974,-14.1193,22.6793
train,images/train/low_conf_typical_10_17.jpg,labels/train/low_conf_typical_10_17.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"61.05,143.57,395.24,638.76",0 0.494891 0.381999 0.724911 0.483585,-1.9132,0.9815,1.0179,3.0169,18.4389,11.8912
val,images/val/low_conf_typical_10_18.jpg,labels/val/low_conf_typical_10_18.txt,10,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-f59dd648fa03.jpg,manual-no-detection,0.0,"65.78,138.93,442.15,654.94",0 0.550899 0.387631 0.816434 0.503914,4.1433,1.0489,1.0393,-3.3175,15.6943,20.8812
train,images/train/low_conf_typical_12_01.jpg,labels/train/low_conf_typical_12_01.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"53.77,41.04,403.83,812.33",0 0.496315 0.416684 0.759358 0.753204,-1.0451,1.0647,0.9705,-1.8288,-18.7035,-9.2923
train,images/train/low_conf_typical_12_02.jpg,labels/train/low_conf_typical_12_02.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"69.90,53.84,435.58,849.65",0 0.548241 0.441155 0.793251 0.777156,0.8137,1.0607,1.0032,2.7954,9.04,17.8143
train,images/train/low_conf_typical_12_03.jpg,labels/train/low_conf_typical_12_03.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"95.06,32.87,428.07,837.77",0 0.567385 0.425120 0.722350 0.786039,-4.769,0.9796,0.9873,-3.1805,18.5599,1.6456
train,images/train/low_conf_typical_12_04.jpg,labels/train/low_conf_typical_12_04.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"62.84,0.00,402.47,828.23",0 0.504677 0.404410 0.736732 0.808820,3.5054,1.0415,1.025,2.9364,-14.2315,-19.1886
train,images/train/low_conf_typical_12_05.jpg,labels/train/low_conf_typical_12_05.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"88.86,18.80,437.85,852.39",0 0.571268 0.425384 0.757044 0.814053,-1.0269,1.0415,1.0505,0.1377,18.9006,5.7961
train,images/train/low_conf_typical_12_06.jpg,labels/train/low_conf_typical_12_06.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"70.42,25.74,393.99,812.47",0 0.503706 0.409281 0.701881 0.768289,-1.9842,0.9442,0.9836,-3.6477,-14.678,-15.5644
