source_dataset,source_split,split,source_image,image,label
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_084.jpg,images/train/liveroom_100__train__bangle_liveroom_084.jpg,labels/train/liveroom_100__train__bangle_liveroom_084.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_085.jpg,images/train/liveroom_100__train__bangle_liveroom_085.jpg,labels/train/liveroom_100__train__bangle_liveroom_085.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_086.jpg,images/train/liveroom_100__train__bangle_liveroom_086.jpg,labels/train/liveroom_100__train__bangle_liveroom_086.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_087.jpg,images/train/liveroom_100__train__bangle_liveroom_087.jpg,labels/train/liveroom_100__train__bangle_liveroom_087.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_088.jpg,images/train/liveroom_100__train__bangle_liveroom_088.jpg,labels/train/liveroom_100__train__bangle_liveroom_088.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_089.jpg,images/train/liveroom_100__train__bangle_liveroom_089.jpg,labels/train/liveroom_100__train__bangle_liveroom_089.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_091.jpg,images/train/liveroom_100__train__bangle_liveroom_091.jpg,labels/train/liveroom_100__train__bangle_liveroom_091.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_092.jpg,images/train/liveroom_100__train__bangle_liveroom_092.jpg,labels/train/liveroom_100__train__bangle_liveroom_092.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_093.jpg,images/train/liveroom_100__train__bangle_liveroom_093.jpg,labels/train/liveroom_100__train__bangle_liveroom_093.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_094.jpg,images/train/liveroom_100__train__bangle_liveroom_094.jpg,labels/train/liveroom_100__train__bangle_liveroom_094.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_095.jpg,images/train/liveroom_100__train__bangle_liveroom_095.jpg,labels/train/liveroom_100__train__bangle_liveroom_095.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_096.jpg,images/train/liveroom_100__train__bangle_liveroom_096.jpg,labels/train/liveroom_100__train__bangle_liveroom_096.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_097.jpg,images/train/liveroom_100__train__bangle_liveroom_097.jpg,labels/train/liveroom_100__train__bangle_liveroom_097.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_098.jpg,images/train/liveroom_100__train__bangle_liveroom_098.jpg,labels/train/liveroom_100__train__bangle_liveroom_098.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_099.jpg,images/train/liveroom_100__train__bangle_liveroom_099.jpg,labels/train/liveroom_100__train__bangle_liveroom_099.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_010.jpg,images/val/liveroom_100__val__bangle_liveroom_010.jpg,labels/val/liveroom_100__val__bangle_liveroom_010.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_020.jpg,images/val/liveroom_100__val__bangle_liveroom_020.jpg,labels/val/liveroom_100__val__bangle_liveroom_020.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_030.jpg,images/val/liveroom_100__val__bangle_liveroom_030.jpg,labels/val/liveroom_100__val__bangle_liveroom_030.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_040.jpg,images/val/liveroom_100__val__bangle_liveroom_040.jpg,labels/val/liveroom_100__val__bangle_liveroom_040.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_050.jpg,images/val/liveroom_100__val__bangle_liveroom_050.jpg,labels/val/liveroom_100__val__bangle_liveroom_050.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_060.jpg,images/val/liveroom_100__val__bangle_liveroom_060.jpg,labels/val/liveroom_100__val__bangle_liveroom_060.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_070.jpg,images/val/liveroom_100__val__bangle_liveroom_070.jpg,labels/val/liveroom_100__val__bangle_liveroom_070.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_080.jpg,images/val/liveroom_100__val__bangle_liveroom_080.jpg,labels/val/liveroom_100__val__bangle_liveroom_080.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_090.jpg,images/val/liveroom_100__val__bangle_liveroom_090.jpg,labels/val/liveroom_100__val__bangle_liveroom_090.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_100.jpg,images/val/liveroom_100__val__bangle_liveroom_100.jpg,labels/val/liveroom_100__val__bangle_liveroom_100.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_01.jpg,images/train/low_conf_100__train__low_conf_typical_01_01.jpg,labels/train/low_conf_100__train__low_conf_typical_01_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_02.jpg,images/train/low_conf_100__train__low_conf_typical_01_02.jpg,labels/train/low_conf_100__train__low_conf_typical_01_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_03.jpg,images/train/low_conf_100__train__low_conf_typical_01_03.jpg,labels/train/low_conf_100__train__low_conf_typical_01_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_04.jpg,images/train/low_conf_100__train__low_conf_typical_01_04.jpg,labels/train/low_conf_100__train__low_conf_typical_01_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_05.jpg,images/train/low_conf_100__train__low_conf_typical_01_05.jpg,labels/train/low_conf_100__train__low_conf_typical_01_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_06.jpg,images/train/low_conf_100__train__low_conf_typical_01_06.jpg,labels/train/low_conf_100__train__low_conf_typical_01_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_07.jpg,images/train/low_conf_100__train__low_conf_typical_01_07.jpg,labels/train/low_conf_100__train__low_conf_typical_01_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_08.jpg,images/train/low_conf_100__train__low_conf_typical_01_08.jpg,labels/train/low_conf_100__train__low_conf_typical_01_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_01_09.jpg,images/train/low_conf_100__train__low_conf_typical_01_09.jpg,labels/train/low_conf_100__train__low_conf_typical_01_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_01.jpg,images/train/low_conf_100__train__low_conf_typical_02_01.jpg,labels/train/low_conf_100__train__low_conf_typical_02_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_02.jpg,images/train/low_conf_100__train__low_conf_typical_02_02.jpg,labels/train/low_conf_100__train__low_conf_typical_02_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_03.jpg,images/train/low_conf_100__train__low_conf_typical_02_03.jpg,labels/train/low_conf_100__train__low_conf_typical_02_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_04.jpg,images/train/low_conf_100__train__low_conf_typical_02_04.jpg,labels/train/low_conf_100__train__low_conf_typical_02_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_05.jpg,images/train/low_conf_100__train__low_conf_typical_02_05.jpg,labels/train/low_conf_100__train__low_conf_typical_02_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_06.jpg,images/train/low_conf_100__train__low_conf_typical_02_06.jpg,labels/train/low_conf_100__train__low_conf_typical_02_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_07.jpg,images/train/low_conf_100__train__low_conf_typical_02_07.jpg,labels/train/low_conf_100__train__low_conf_typical_02_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_08.jpg,images/train/low_conf_100__train__low_conf_typical_02_08.jpg,labels/train/low_conf_100__train__low_conf_typical_02_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_02_09.jpg,images/train/low_conf_100__train__low_conf_typical_02_09.jpg,labels/train/low_conf_100__train__low_conf_typical_02_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_01.jpg,images/train/low_conf_100__train__low_conf_typical_03_01.jpg,labels/train/low_conf_100__train__low_conf_typical_03_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_02.jpg,images/train/low_conf_100__train__low_conf_typical_03_02.jpg,labels/train/low_conf_100__train__low_conf_typical_03_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_03.jpg,images/train/low_conf_100__train__low_conf_typical_03_03.jpg,labels/train/low_conf_100__train__low_conf_typical_03_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_04.jpg,images/train/low_conf_100__train__low_conf_typical_03_04.jpg,labels/train/low_conf_100__train__low_conf_typical_03_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_05.jpg,images/train/low_conf_100__train__low_conf_typical_03_05.jpg,labels/train/low_conf_100__train__low_conf_typical_03_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_06.jpg,images/train/low_conf_100__train__low_conf_typical_03_06.jpg,labels/train/low_conf_100__train__low_conf_typical_03_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_07.jpg,images/train/low_conf_100__train__low_conf_typical_03_07.jpg,labels/train/low_conf_100__train__low_conf_typical_03_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_08.jpg,images/train/low_conf_100__train__low_conf_typical_03_08.jpg,labels/train/low_conf_100__train__low_conf_typical_03_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_03_09.jpg,images/train/low_conf_100__train__low_conf_typical_03_09.jpg,labels/train/low_conf_100__train__low_conf_typical_03_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_01.jpg,images/train/low_conf_100__train__low_conf_typical_04_01.jpg,labels/train/low_conf_100__train__low_conf_typical_04_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_02.jpg,images/train/low_conf_100__train__low_conf_typical_04_02.jpg,labels/train/low_conf_100__train__low_conf_typical_04_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_03.jpg,images/train/low_conf_100__train__low_conf_typical_04_03.jpg,labels/train/low_conf_100__train__low_conf_typical_04_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_04.jpg,images/train/low_conf_100__train__low_conf_typical_04_04.jpg,labels/train/low_conf_100__train__low_conf_typical_04_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_05.jpg,images/train/low_conf_100__train__low_conf_typical_04_05.jpg,labels/train/low_conf_100__train__low_conf_typical_04_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_06.jpg,images/train/low_conf_100__train__low_conf_typical_04_06.jpg,labels/train/low_conf_100__train__low_conf_typical_04_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_07.jpg,images/train/low_conf_100__train__low_conf_typical_04_07.jpg,labels/train/low_conf_100__train__low_conf_typical_04_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_08.jpg,images/train/low_conf_100__train__low_conf_typical_04_08.jpg,labels/train/low_conf_100__train__low_conf_typical_04_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_04_09.jpg,images/train/low_conf_100__train__low_conf_typical_04_09.jpg,labels/train/low_conf_100__train__low_conf_typical_04_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_01.jpg,images/train/low_conf_100__train__low_conf_typical_05_01.jpg,labels/train/low_conf_100__train__low_conf_typical_05_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_02.jpg,images/train/low_conf_100__train__low_conf_typical_05_02.jpg,labels/train/low_conf_100__train__low_conf_typical_05_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_03.jpg,images/train/low_conf_100__train__low_conf_typical_05_03.jpg,labels/train/low_conf_100__train__low_conf_typical_05_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_04.jpg,images/train/low_conf_100__train__low_conf_typical_05_04.jpg,labels/train/low_conf_100__train__low_conf_typical_05_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_05.jpg,images/train/low_conf_100__train__low_conf_typical_05_05.jpg,labels/train/low_conf_100__train__low_conf_typical_05_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_06.jpg,images/train/low_conf_100__train__low_conf_typical_05_06.jpg,labels/train/low_conf_100__train__low_conf_typical_05_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_07.jpg,images/train/low_conf_100__train__low_conf_typical_05_07.jpg,labels/train/low_conf_100__train__low_conf_typical_05_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_08.jpg,images/train/low_conf_100__train__low_conf_typical_05_08.jpg,labels/train/low_conf_100__train__low_conf_typical_05_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_05_09.jpg,images/train/low_conf_100__train__low_conf_typical_05_09.jpg,labels/train/low_conf_100__train__low_conf_typical_05_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_01.jpg,images/train/low_conf_100__train__low_conf_typical_07_01.jpg,labels/train/low_conf_100__train__low_conf_typical_07_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_02.jpg,images/train/low_conf_100__train__low_conf_typical_07_02.jpg,labels/train/low_conf_100__train__low_conf_typical_07_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_03.jpg,images/train/low_conf_100__train__low_conf_typical_07_03.jpg,labels/train/low_conf_100__train__low_conf_typical_07_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_04.jpg,images/train/low_conf_100__train__low_conf_typical_07_04.jpg,labels/train/low_conf_100__train__low_conf_typical_07_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_05.jpg,images/train/low_conf_100__train__low_conf_typical_07_05.jpg,labels/train/low_conf_100__train__low_conf_typical_07_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_06.jpg,images/train/low_conf_100__train__low_conf_typical_07_06.jpg,labels/train/low_conf_100__train__low_conf_typical_07_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_07.jpg,images/train/low_conf_100__train__low_conf_typical_07_07.jpg,labels/train/low_conf_100__train__low_conf_typical_07_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_08.jpg,images/train/low_conf_100__train__low_conf_typical_07_08.jpg,labels/train/low_conf_100__train__low_conf_typical_07_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_07_09.jpg,images/train/low_conf_100__train__low_conf_typical_07_09.jpg,labels/train/low_conf_100__train__low_conf_typical_07_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_01.jpg,images/train/low_conf_100__train__low_conf_typical_08_01.jpg,labels/train/low_conf_100__train__low_conf_typical_08_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_02.jpg,images/train/low_conf_100__train__low_conf_typical_08_02.jpg,labels/train/low_conf_100__train__low_conf_typical_08_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_03.jpg,images/train/low_conf_100__train__low_conf_typical_08_03.jpg,labels/train/low_conf_100__train__low_conf_typical_08_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_04.jpg,images/train/low_conf_100__train__low_conf_typical_08_04.jpg,labels/train/low_conf_100__train__low_conf_typical_08_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_05.jpg,images/train/low_conf_100__train__low_conf_typical_08_05.jpg,labels/train/low_conf_100__train__low_conf_typical_08_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_06.jpg,images/train/low_conf_100__train__low_conf_typical_08_06.jpg,labels/train/low_conf_100__train__low_conf_typical_08_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_07.jpg,images/train/low_conf_100__train__low_conf_typical_08_07.jpg,labels/train/low_conf_100__train__low_conf_typical_08_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_08.jpg,images/train/low_conf_100__train__low_conf_typical_08_08.jpg,labels/train/low_conf_100__train__low_conf_typical_08_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_08_09.jpg,images/train/low_conf_100__train__low_conf_typical_08_09.jpg,labels/train/low_conf_100__train__low_conf_typical_08_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_01.jpg,images/train/low_conf_100__train__low_conf_typical_09_01.jpg,labels/train/low_conf_100__train__low_conf_typical_09_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_02.jpg,images/train/low_conf_100__train__low_conf_typical_09_02.jpg,labels/train/low_conf_100__train__low_conf_typical_09_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_03.jpg,images/train/low_conf_100__train__low_conf_typical_09_03.jpg,labels/train/low_conf_100__train__low_conf_typical_09_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_04.jpg,images/train/low_conf_100__train__low_conf_typical_09_04.jpg,labels/train/low_conf_100__train__low_conf_typical_09_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_05.jpg,images/train/low_conf_100__train__low_conf_typical_09_05.jpg,labels/train/low_conf_100__train__low_conf_typical_09_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_06.jpg,images/train/low_conf_100__train__low_conf_typical_09_06.jpg,labels/train/low_conf_100__train__low_conf_typical_09_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_07.jpg,images/train/low_conf_100__train__low_conf_typical_09_07.jpg,labels/train/low_conf_100__train__low_conf_typical_09_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_08.jpg,images/train/low_conf_100__train__low_conf_typical_09_08.jpg,labels/train/low_conf_100__train__low_conf_typical_09_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_09_09.jpg,images/train/low_conf_100__train__low_conf_typical_09_09.jpg,labels/train/low_conf_100__train__low_conf_typical_09_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_01.jpg,images/train/low_conf_100__train__low_conf_typical_10_01.jpg,labels/train/low_conf_100__train__low_conf_typical_10_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_02.jpg,images/train/low_conf_100__train__low_conf_typical_10_02.jpg,labels/train/low_conf_100__train__low_conf_typical_10_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_03.jpg,images/train/low_conf_100__train__low_conf_typical_10_03.jpg,labels/train/low_conf_100__train__low_conf_typical_10_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_04.jpg,images/train/low_conf_100__train__low_conf_typical_10_04.jpg,labels/train/low_conf_100__train__low_conf_typical_10_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_05.jpg,images/train/low_conf_100__train__low_conf_typical_10_05.jpg,labels/train/low_conf_100__train__low_conf_typical_10_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_06.jpg,images/train/low_conf_100__train__low_conf_typical_10_06.jpg,labels/train/low_conf_100__train__low_conf_typical_10_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_07.jpg,images/train/low_conf_100__train__low_conf_typical_10_07.jpg,labels/train/low_conf_100__train__low_conf_typical_10_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_08.jpg,images/train/low_conf_100__train__low_conf_typical_10_08.jpg,labels/train/low_conf_100__train__low_conf_typical_10_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_10_09.jpg,images/train/low_conf_100__train__low_conf_typical_10_09.jpg,labels/train/low_conf_100__train__low_conf_typical_10_09.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_01.jpg,images/train/low_conf_100__train__low_conf_typical_12_01.jpg,labels/train/low_conf_100__train__low_conf_typical_12_01.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_02.jpg,images/train/low_conf_100__train__low_conf_typical_12_02.jpg,labels/train/low_conf_100__train__low_conf_typical_12_02.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_03.jpg,images/train/low_conf_100__train__low_conf_typical_12_03.jpg,labels/train/low_conf_100__train__low_conf_typical_12_03.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_04.jpg,images/train/low_conf_100__train__low_conf_typical_12_04.jpg,labels/train/low_conf_100__train__low_conf_typical_12_04.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_05.jpg,images/train/low_conf_100__train__low_conf_typical_12_05.jpg,labels/train/low_conf_100__train__low_conf_typical_12_05.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_06.jpg,images/train/low_conf_100__train__low_conf_typical_12_06.jpg,labels/train/low_conf_100__train__low_conf_typical_12_06.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_07.jpg,images/train/low_conf_100__train__low_conf_typical_12_07.jpg,labels/train/low_conf_100__train__low_conf_typical_12_07.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_08.jpg,images/train/low_conf_100__train__low_conf_typical_12_08.jpg,labels/train/low_conf_100__train__low_conf_typical_12_08.txt
low_conf_100,train,train,data/jade_low_conf_typical_aug_100/images/train/low_conf_typical_12_09.jpg,images/train/low_conf_100__train__low_conf_typical_12_09.jpg,labels/train/low_conf_100__train__low_conf_typical_12_09.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_01_10.jpg,images/val/low_conf_100__val__low_conf_typical_01_10.jpg,labels/val/low_conf_100__val__low_conf_typical_01_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_02_10.jpg,images/val/low_conf_100__val__low_conf_typical_02_10.jpg,labels/val/low_conf_100__val__low_conf_typical_02_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_03_10.jpg,images/val/low_conf_100__val__low_conf_typical_03_10.jpg,labels/val/low_conf_100__val__low_conf_typical_03_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_04_10.jpg,images/val/low_conf_100__val__low_conf_typical_04_10.jpg,labels/val/low_conf_100__val__low_conf_typical_04_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_05_10.jpg,images/val/low_conf_100__val__low_conf_typical_05_10.jpg,labels/val/low_conf_100__val__low_conf_typical_05_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_07_10.jpg,images/val/low_conf_100__val__low_conf_typical_07_10.jpg,labels/val/low_conf_100__val__low_conf_typical_07_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_08_10.jpg,images/val/low_conf_100__val__low_conf_typical_08_10.jpg,labels/val/low_conf_100__val__low_conf_typical_08_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_09_10.jpg,images/val/low_conf_100__val__low_conf_typical_09_10.jpg,labels/val/low_conf_100__val__low_conf_typical_09_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_10_10.jpg,images/val/low_conf_100__val__low_conf_typical_10_10.jpg,labels/val/low_conf_100__val__low_conf_typical_10_10.txt
low_conf_100,val,val,data/jade_low_conf_typical_aug_100/images/val/low_conf_typical_12_10.jpg,images/val/low_conf_100__val__low_conf_typical_12_10.jpg,labels/val/low_conf_100__val__low_conf_typical_12_10.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_001.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_001.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_001.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_002.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_002.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_002.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_003.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_003.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_003.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_004.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_004.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_004.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_005.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_005.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_005.txt
