source_dataset,source_split,split,source_image,image,label
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_084.jpg,images/train/liveroom_100__train__bangle_liveroom_084.jpg,labels/train/liveroom_100__train__bangle_liveroom_084.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_085.jpg,images/train/liveroom_100__train__bangle_liveroom_085.jpg,labels/train/liveroom_100__train__bangle_liveroom_085.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_086.jpg,images/train/liveroom_100__train__bangle_liveroom_086.jpg,labels/train/liveroom_100__train__bangle_liveroom_086.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_087.jpg,images/train/liveroom_100__train__bangle_liveroom_087.jpg,labels/train/liveroom_100__train__bangle_liveroom_087.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_088.jpg,images/train/liveroom_100__train__bangle_liveroom_088.jpg,labels/train/liveroom_100__train__bangle_liveroom_088.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_089.jpg,images/train/liveroom_100__train__bangle_liveroom_089.jpg,labels/train/liveroom_100__train__bangle_liveroom_089.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_091.jpg,images/train/liveroom_100__train__bangle_liveroom_091.jpg,labels/train/liveroom_100__train__bangle_liveroom_091.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_092.jpg,images/train/liveroom_100__train__bangle_liveroom_092.jpg,labels/train/liveroom_100__train__bangle_liveroom_092.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_093.jpg,images/train/liveroom_100__train__bangle_liveroom_093.jpg,labels/train/liveroom_100__train__bangle_liveroom_093.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_094.jpg,images/train/liveroom_100__train__bangle_liveroom_094.jpg,labels/train/liveroom_100__train__bangle_liveroom_094.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_095.jpg,images/train/liveroom_100__train__bangle_liveroom_095.jpg,labels/train/liveroom_100__train__bangle_liveroom_095.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_096.jpg,images/train/liveroom_100__train__bangle_liveroom_096.jpg,labels/train/liveroom_100__train__bangle_liveroom_096.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_097.jpg,images/train/liveroom_100__train__bangle_liveroom_097.jpg,labels/train/liveroom_100__train__bangle_liveroom_097.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_098.jpg,images/train/liveroom_100__train__bangle_liveroom_098.jpg,labels/train/liveroom_100__train__bangle_liveroom_098.txt
liveroom_100,train,train,data/generated_jade_bangle_liveroom_100/images/train/bangle_liveroom_099.jpg,images/train/liveroom_100__train__bangle_liveroom_099.jpg,labels/train/liveroom_100__train__bangle_liveroom_099.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_010.jpg,images/val/liveroom_100__val__bangle_liveroom_010.jpg,labels/val/liveroom_100__val__bangle_liveroom_010.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_020.jpg,images/val/liveroom_100__val__bangle_liveroom_020.jpg,labels/val/liveroom_100__val__bangle_liveroom_020.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_030.jpg,images/val/liveroom_100__val__bangle_liveroom_030.jpg,labels/val/liveroom_100__val__bangle_liveroom_030.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_040.jpg,images/val/liveroom_100__val__bangle_liveroom_040.jpg,labels/val/liveroom_100__val__bangle_liveroom_040.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_050.jpg,images/val/liveroom_100__val__bangle_liveroom_050.jpg,labels/val/liveroom_100__val__bangle_liveroom_050.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_060.jpg,images/val/liveroom_100__val__bangle_liveroom_060.jpg,labels/val/liveroom_100__val__bangle_liveroom_060.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_070.jpg,images/val/liveroom_100__val__bangle_liveroom_070.jpg,labels/val/liveroom_100__val__bangle_liveroom_070.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_080.jpg,images/val/liveroom_100__val__bangle_liveroom_080.jpg,labels/val/liveroom_100__val__bangle_liveroom_080.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_090.jpg,images/val/liveroom_100__val__bangle_liveroom_090.jpg,labels/val/liveroom_100__val__bangle_liveroom_090.txt
liveroom_100,val,val,data/generated_jade_bangle_liveroom_100/images/val/bangle_liveroom_100.jpg,images/val/liveroom_100__val__bangle_liveroom_100.jpg,labels/val/liveroom_100__val__bangle_liveroom_100.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_01.jpg,images/train/low_conf_300__train__low_conf_typical_01_01.jpg,labels/train/low_conf_300__train__low_conf_typical_01_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_02.jpg,images/train/low_conf_300__train__low_conf_typical_01_02.jpg,labels/train/low_conf_300__train__low_conf_typical_01_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_03.jpg,images/train/low_conf_300__train__low_conf_typical_01_03.jpg,labels/train/low_conf_300__train__low_conf_typical_01_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_04.jpg,images/train/low_conf_300__train__low_conf_typical_01_04.jpg,labels/train/low_conf_300__train__low_conf_typical_01_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_05.jpg,images/train/low_conf_300__train__low_conf_typical_01_05.jpg,labels/train/low_conf_300__train__low_conf_typical_01_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_06.jpg,images/train/low_conf_300__train__low_conf_typical_01_06.jpg,labels/train/low_conf_300__train__low_conf_typical_01_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_07.jpg,images/train/low_conf_300__train__low_conf_typical_01_07.jpg,labels/train/low_conf_300__train__low_conf_typical_01_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_08.jpg,images/train/low_conf_300__train__low_conf_typical_01_08.jpg,labels/train/low_conf_300__train__low_conf_typical_01_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_09.jpg,images/train/low_conf_300__train__low_conf_typical_01_09.jpg,labels/train/low_conf_300__train__low_conf_typical_01_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_10.jpg,images/train/low_conf_300__train__low_conf_typical_01_10.jpg,labels/train/low_conf_300__train__low_conf_typical_01_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_11.jpg,images/train/low_conf_300__train__low_conf_typical_01_11.jpg,labels/train/low_conf_300__train__low_conf_typical_01_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_12.jpg,images/train/low_conf_300__train__low_conf_typical_01_12.jpg,labels/train/low_conf_300__train__low_conf_typical_01_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_13.jpg,images/train/low_conf_300__train__low_conf_typical_01_13.jpg,labels/train/low_conf_300__train__low_conf_typical_01_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_14.jpg,images/train/low_conf_300__train__low_conf_typical_01_14.jpg,labels/train/low_conf_300__train__low_conf_typical_01_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_15.jpg,images/train/low_conf_300__train__low_conf_typical_01_15.jpg,labels/train/low_conf_300__train__low_conf_typical_01_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_16.jpg,images/train/low_conf_300__train__low_conf_typical_01_16.jpg,labels/train/low_conf_300__train__low_conf_typical_01_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_01_17.jpg,images/train/low_conf_300__train__low_conf_typical_01_17.jpg,labels/train/low_conf_300__train__low_conf_typical_01_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_01.jpg,images/train/low_conf_300__train__low_conf_typical_02_01.jpg,labels/train/low_conf_300__train__low_conf_typical_02_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_02.jpg,images/train/low_conf_300__train__low_conf_typical_02_02.jpg,labels/train/low_conf_300__train__low_conf_typical_02_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_03.jpg,images/train/low_conf_300__train__low_conf_typical_02_03.jpg,labels/train/low_conf_300__train__low_conf_typical_02_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_04.jpg,images/train/low_conf_300__train__low_conf_typical_02_04.jpg,labels/train/low_conf_300__train__low_conf_typical_02_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_05.jpg,images/train/low_conf_300__train__low_conf_typical_02_05.jpg,labels/train/low_conf_300__train__low_conf_typical_02_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_06.jpg,images/train/low_conf_300__train__low_conf_typical_02_06.jpg,labels/train/low_conf_300__train__low_conf_typical_02_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_07.jpg,images/train/low_conf_300__train__low_conf_typical_02_07.jpg,labels/train/low_conf_300__train__low_conf_typical_02_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_08.jpg,images/train/low_conf_300__train__low_conf_typical_02_08.jpg,labels/train/low_conf_300__train__low_conf_typical_02_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_09.jpg,images/train/low_conf_300__train__low_conf_typical_02_09.jpg,labels/train/low_conf_300__train__low_conf_typical_02_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_10.jpg,images/train/low_conf_300__train__low_conf_typical_02_10.jpg,labels/train/low_conf_300__train__low_conf_typical_02_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_11.jpg,images/train/low_conf_300__train__low_conf_typical_02_11.jpg,labels/train/low_conf_300__train__low_conf_typical_02_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_12.jpg,images/train/low_conf_300__train__low_conf_typical_02_12.jpg,labels/train/low_conf_300__train__low_conf_typical_02_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_13.jpg,images/train/low_conf_300__train__low_conf_typical_02_13.jpg,labels/train/low_conf_300__train__low_conf_typical_02_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_14.jpg,images/train/low_conf_300__train__low_conf_typical_02_14.jpg,labels/train/low_conf_300__train__low_conf_typical_02_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_15.jpg,images/train/low_conf_300__train__low_conf_typical_02_15.jpg,labels/train/low_conf_300__train__low_conf_typical_02_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_16.jpg,images/train/low_conf_300__train__low_conf_typical_02_16.jpg,labels/train/low_conf_300__train__low_conf_typical_02_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_02_17.jpg,images/train/low_conf_300__train__low_conf_typical_02_17.jpg,labels/train/low_conf_300__train__low_conf_typical_02_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_01.jpg,images/train/low_conf_300__train__low_conf_typical_03_01.jpg,labels/train/low_conf_300__train__low_conf_typical_03_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_02.jpg,images/train/low_conf_300__train__low_conf_typical_03_02.jpg,labels/train/low_conf_300__train__low_conf_typical_03_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_03.jpg,images/train/low_conf_300__train__low_conf_typical_03_03.jpg,labels/train/low_conf_300__train__low_conf_typical_03_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_04.jpg,images/train/low_conf_300__train__low_conf_typical_03_04.jpg,labels/train/low_conf_300__train__low_conf_typical_03_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_05.jpg,images/train/low_conf_300__train__low_conf_typical_03_05.jpg,labels/train/low_conf_300__train__low_conf_typical_03_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_06.jpg,images/train/low_conf_300__train__low_conf_typical_03_06.jpg,labels/train/low_conf_300__train__low_conf_typical_03_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_07.jpg,images/train/low_conf_300__train__low_conf_typical_03_07.jpg,labels/train/low_conf_300__train__low_conf_typical_03_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_08.jpg,images/train/low_conf_300__train__low_conf_typical_03_08.jpg,labels/train/low_conf_300__train__low_conf_typical_03_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_09.jpg,images/train/low_conf_300__train__low_conf_typical_03_09.jpg,labels/train/low_conf_300__train__low_conf_typical_03_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_10.jpg,images/train/low_conf_300__train__low_conf_typical_03_10.jpg,labels/train/low_conf_300__train__low_conf_typical_03_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_11.jpg,images/train/low_conf_300__train__low_conf_typical_03_11.jpg,labels/train/low_conf_300__train__low_conf_typical_03_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_12.jpg,images/train/low_conf_300__train__low_conf_typical_03_12.jpg,labels/train/low_conf_300__train__low_conf_typical_03_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_13.jpg,images/train/low_conf_300__train__low_conf_typical_03_13.jpg,labels/train/low_conf_300__train__low_conf_typical_03_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_14.jpg,images/train/low_conf_300__train__low_conf_typical_03_14.jpg,labels/train/low_conf_300__train__low_conf_typical_03_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_15.jpg,images/train/low_conf_300__train__low_conf_typical_03_15.jpg,labels/train/low_conf_300__train__low_conf_typical_03_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_16.jpg,images/train/low_conf_300__train__low_conf_typical_03_16.jpg,labels/train/low_conf_300__train__low_conf_typical_03_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_03_17.jpg,images/train/low_conf_300__train__low_conf_typical_03_17.jpg,labels/train/low_conf_300__train__low_conf_typical_03_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_01.jpg,images/train/low_conf_300__train__low_conf_typical_04_01.jpg,labels/train/low_conf_300__train__low_conf_typical_04_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_02.jpg,images/train/low_conf_300__train__low_conf_typical_04_02.jpg,labels/train/low_conf_300__train__low_conf_typical_04_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_03.jpg,images/train/low_conf_300__train__low_conf_typical_04_03.jpg,labels/train/low_conf_300__train__low_conf_typical_04_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_04.jpg,images/train/low_conf_300__train__low_conf_typical_04_04.jpg,labels/train/low_conf_300__train__low_conf_typical_04_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_05.jpg,images/train/low_conf_300__train__low_conf_typical_04_05.jpg,labels/train/low_conf_300__train__low_conf_typical_04_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_06.jpg,images/train/low_conf_300__train__low_conf_typical_04_06.jpg,labels/train/low_conf_300__train__low_conf_typical_04_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_07.jpg,images/train/low_conf_300__train__low_conf_typical_04_07.jpg,labels/train/low_conf_300__train__low_conf_typical_04_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_08.jpg,images/train/low_conf_300__train__low_conf_typical_04_08.jpg,labels/train/low_conf_300__train__low_conf_typical_04_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_09.jpg,images/train/low_conf_300__train__low_conf_typical_04_09.jpg,labels/train/low_conf_300__train__low_conf_typical_04_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_10.jpg,images/train/low_conf_300__train__low_conf_typical_04_10.jpg,labels/train/low_conf_300__train__low_conf_typical_04_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_11.jpg,images/train/low_conf_300__train__low_conf_typical_04_11.jpg,labels/train/low_conf_300__train__low_conf_typical_04_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_12.jpg,images/train/low_conf_300__train__low_conf_typical_04_12.jpg,labels/train/low_conf_300__train__low_conf_typical_04_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_13.jpg,images/train/low_conf_300__train__low_conf_typical_04_13.jpg,labels/train/low_conf_300__train__low_conf_typical_04_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_14.jpg,images/train/low_conf_300__train__low_conf_typical_04_14.jpg,labels/train/low_conf_300__train__low_conf_typical_04_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_15.jpg,images/train/low_conf_300__train__low_conf_typical_04_15.jpg,labels/train/low_conf_300__train__low_conf_typical_04_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_16.jpg,images/train/low_conf_300__train__low_conf_typical_04_16.jpg,labels/train/low_conf_300__train__low_conf_typical_04_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_17.jpg,images/train/low_conf_300__train__low_conf_typical_04_17.jpg,labels/train/low_conf_300__train__low_conf_typical_04_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_18.jpg,images/train/low_conf_300__train__low_conf_typical_04_18.jpg,labels/train/low_conf_300__train__low_conf_typical_04_18.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_19.jpg,images/train/low_conf_300__train__low_conf_typical_04_19.jpg,labels/train/low_conf_300__train__low_conf_typical_04_19.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_20.jpg,images/train/low_conf_300__train__low_conf_typical_04_20.jpg,labels/train/low_conf_300__train__low_conf_typical_04_20.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_21.jpg,images/train/low_conf_300__train__low_conf_typical_04_21.jpg,labels/train/low_conf_300__train__low_conf_typical_04_21.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_22.jpg,images/train/low_conf_300__train__low_conf_typical_04_22.jpg,labels/train/low_conf_300__train__low_conf_typical_04_22.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_23.jpg,images/train/low_conf_300__train__low_conf_typical_04_23.jpg,labels/train/low_conf_300__train__low_conf_typical_04_23.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_24.jpg,images/train/low_conf_300__train__low_conf_typical_04_24.jpg,labels/train/low_conf_300__train__low_conf_typical_04_24.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_25.jpg,images/train/low_conf_300__train__low_conf_typical_04_25.jpg,labels/train/low_conf_300__train__low_conf_typical_04_25.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_26.jpg,images/train/low_conf_300__train__low_conf_typical_04_26.jpg,labels/train/low_conf_300__train__low_conf_typical_04_26.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_27.jpg,images/train/low_conf_300__train__low_conf_typical_04_27.jpg,labels/train/low_conf_300__train__low_conf_typical_04_27.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_28.jpg,images/train/low_conf_300__train__low_conf_typical_04_28.jpg,labels/train/low_conf_300__train__low_conf_typical_04_28.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_29.jpg,images/train/low_conf_300__train__low_conf_typical_04_29.jpg,labels/train/low_conf_300__train__low_conf_typical_04_29.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_30.jpg,images/train/low_conf_300__train__low_conf_typical_04_30.jpg,labels/train/low_conf_300__train__low_conf_typical_04_30.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_31.jpg,images/train/low_conf_300__train__low_conf_typical_04_31.jpg,labels/train/low_conf_300__train__low_conf_typical_04_31.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_32.jpg,images/train/low_conf_300__train__low_conf_typical_04_32.jpg,labels/train/low_conf_300__train__low_conf_typical_04_32.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_33.jpg,images/train/low_conf_300__train__low_conf_typical_04_33.jpg,labels/train/low_conf_300__train__low_conf_typical_04_33.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_34.jpg,images/train/low_conf_300__train__low_conf_typical_04_34.jpg,labels/train/low_conf_300__train__low_conf_typical_04_34.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_35.jpg,images/train/low_conf_300__train__low_conf_typical_04_35.jpg,labels/train/low_conf_300__train__low_conf_typical_04_35.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_36.jpg,images/train/low_conf_300__train__low_conf_typical_04_36.jpg,labels/train/low_conf_300__train__low_conf_typical_04_36.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_37.jpg,images/train/low_conf_300__train__low_conf_typical_04_37.jpg,labels/train/low_conf_300__train__low_conf_typical_04_37.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_38.jpg,images/train/low_conf_300__train__low_conf_typical_04_38.jpg,labels/train/low_conf_300__train__low_conf_typical_04_38.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_39.jpg,images/train/low_conf_300__train__low_conf_typical_04_39.jpg,labels/train/low_conf_300__train__low_conf_typical_04_39.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_40.jpg,images/train/low_conf_300__train__low_conf_typical_04_40.jpg,labels/train/low_conf_300__train__low_conf_typical_04_40.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_41.jpg,images/train/low_conf_300__train__low_conf_typical_04_41.jpg,labels/train/low_conf_300__train__low_conf_typical_04_41.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_42.jpg,images/train/low_conf_300__train__low_conf_typical_04_42.jpg,labels/train/low_conf_300__train__low_conf_typical_04_42.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_43.jpg,images/train/low_conf_300__train__low_conf_typical_04_43.jpg,labels/train/low_conf_300__train__low_conf_typical_04_43.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_44.jpg,images/train/low_conf_300__train__low_conf_typical_04_44.jpg,labels/train/low_conf_300__train__low_conf_typical_04_44.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_45.jpg,images/train/low_conf_300__train__low_conf_typical_04_45.jpg,labels/train/low_conf_300__train__low_conf_typical_04_45.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_46.jpg,images/train/low_conf_300__train__low_conf_typical_04_46.jpg,labels/train/low_conf_300__train__low_conf_typical_04_46.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_47.jpg,images/train/low_conf_300__train__low_conf_typical_04_47.jpg,labels/train/low_conf_300__train__low_conf_typical_04_47.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_48.jpg,images/train/low_conf_300__train__low_conf_typical_04_48.jpg,labels/train/low_conf_300__train__low_conf_typical_04_48.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_49.jpg,images/train/low_conf_300__train__low_conf_typical_04_49.jpg,labels/train/low_conf_300__train__low_conf_typical_04_49.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_50.jpg,images/train/low_conf_300__train__low_conf_typical_04_50.jpg,labels/train/low_conf_300__train__low_conf_typical_04_50.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_51.jpg,images/train/low_conf_300__train__low_conf_typical_04_51.jpg,labels/train/low_conf_300__train__low_conf_typical_04_51.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_52.jpg,images/train/low_conf_300__train__low_conf_typical_04_52.jpg,labels/train/low_conf_300__train__low_conf_typical_04_52.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_53.jpg,images/train/low_conf_300__train__low_conf_typical_04_53.jpg,labels/train/low_conf_300__train__low_conf_typical_04_53.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_54.jpg,images/train/low_conf_300__train__low_conf_typical_04_54.jpg,labels/train/low_conf_300__train__low_conf_typical_04_54.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_55.jpg,images/train/low_conf_300__train__low_conf_typical_04_55.jpg,labels/train/low_conf_300__train__low_conf_typical_04_55.txt
